date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2022-01-04,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-07,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-11,3,63470.0,63.47,-1502.9999999999986,0.0,-1502.9999999999986,-1566.4699999999987,98433.53,-0.01566470000000001,100000.0,-1566.4700000000012,-1.5664699999999976
2022-01-12,1,21285.0,42.57,-1179.9999999999998,3235.9999999999973,2055.9999999999973,2013.4299999999976,100446.95999999999,0.020454717005475603,100446.95999999999,0.0,0.0
2022-01-13,1,24004.0,24.004,51.00000000000193,-1057.9999999999984,-1006.9999999999965,-1031.0039999999965,99415.956,-0.010264163295733254,100446.95999999999,-1031.0039999999863,-1.0264163295733209
2022-01-14,0,0.0,0.0,0.0,1800.0,1800.0,1800.0,101215.956,0.01810574552036697,101215.956,0.0,0.0
2022-01-17,0,0.0,0.0,0.0,2732.9999999999986,2732.9999999999986,2732.9999999999986,103948.956,0.02700167155463117,103948.956,0.0,0.0
2022-01-18,4,101644.0,150.984,456.99999999999784,-314.9999999999977,142.00000000000017,-8.983999999999867,103939.972,-0.00008642703443804949,103948.956,-8.984000000011292,-0.008642703443806354
2022-01-19,1,20826.0,41.652,1650.0,-2772.000000000001,-1122.0000000000005,-1163.6520000000005,102776.32,-0.011195423450758553,103948.956,-1172.6359999999986,-1.1280882897948485
2022-01-20,0,0.0,0.0,0.0,-801.9999999999975,-801.9999999999975,-801.9999999999975,101974.32,-0.007803353924328094,103948.956,-1974.6359999999986,-1.8996208100445
2022-01-21,1,22634.0,45.268,-3.999999999999204,-700.000000000005,-704.0000000000042,-749.2680000000042,101225.052,-0.007347614575905099,103948.956,-2723.9040000000095,-2.620424586082437
2022-01-24,0,0.0,0.0,0.0,196.0000000000008,196.0000000000008,196.0000000000008,101421.052,0.0019362795684214615,103948.956,-2527.9040000000095,-2.431870503826905
2022-01-25,4,97770.0,125.196,-2136.9999999999964,-574.0000000000002,-2710.999999999997,-2836.195999999997,98584.856,-0.027964568933873772,103948.956,-5364.100000000006,-5.160321186871764
2022-01-26,1,22496.0,44.992000000000004,550.9999999999984,-894.0000000000005,-343.00000000000205,-387.99200000000207,98196.864,-0.003935614614074177,103948.956,-5752.092000000004,-5.533573612802812
2022-01-27,1,22968.0,45.936,720.0000000000017,-1373.9999999999995,-653.9999999999977,-699.9359999999978,97496.928,-0.007127885468929044,103948.956,-6452.028000000006,-6.206919480749773
2022-01-28,0,0.0,0.0,0.0,143.99999999999693,143.99999999999693,143.99999999999693,97640.928,0.0014769696128271858,103948.956,-6308.028000000006,-6.068389950929387
2022-02-07,0,0.0,0.0,0.0,65.99999999999966,65.99999999999966,65.99999999999966,97706.928,0.0006759460540973146,103948.956,-6242.028000000006,-6.00489724976171
