date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2022-01-04,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-06,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-07,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,0.0,0.0
2022-01-11,5,95757.0,95.757,-2079.0,0.0,-2079.0,-2174.757,97825.243,-0.021747569999999977,100000.0,-2174.756999999998,-2.174756999999994
2022-01-12,1,17028.0,34.056,-943.9999999999998,5407.999999999996,4463.999999999996,4429.943999999997,102255.18699999999,0.045284262672365544,102255.18699999999,0.0,0.0
2022-01-13,0,0.0,0.0,0.0,834.0000000000014,834.0000000000014,834.0000000000014,103089.187,0.008156065471769315,103089.187,0.0,0.0
2022-01-14,0,0.0,0.0,0.0,-222.9999999999983,-222.9999999999983,-222.9999999999983,102866.187,-0.002163175464755581,103089.187,-223.0,-0.2163175464755529
2022-01-17,0,0.0,0.0,0.0,273.999999999998,273.999999999998,273.999999999998,103140.187,0.0026636546759529443,103140.187,0.0,0.0
2022-01-18,5,102224.0,184.21900000000002,-62.00000000000506,399.0000000000027,336.9999999999976,152.78099999999762,103292.968,0.0014812945801619317,103292.968,0.0,0.0
2022-01-19,0,0.0,0.0,0.0,-253.00000000000045,-253.00000000000045,-253.00000000000045,103039.968,-0.002449343889508529,103292.968,-253.0,-0.24493438895085706
2022-01-20,0,0.0,0.0,0.0,77.00000000000031,77.00000000000031,77.00000000000031,103116.968,0.0007472828407710686,103292.968,-176.0,-0.17038914013972617
2022-01-21,0,0.0,0.0,0.0,-506.0000000000009,-506.0000000000009,-506.0000000000009,102610.968,-0.004907048857371369,103292.968,-682.0,-0.6602579180414292
2022-01-24,0,0.0,0.0,0.0,-197.9999999999997,-197.9999999999997,-197.9999999999997,102412.968,-0.001929618284080509,103292.968,-880.0,-0.8519457006986197
2022-01-25,4,77856.0,97.50200000000001,-1161.999999999996,-769.9999999999992,-1931.999999999995,-2029.501999999995,100383.466,-0.019816845851005835,103292.968,-2909.501999999993,-2.8167474091750355
2022-01-26,1,20466.0,20.466,69.0000000000012,-632.0000000000015,-563.0000000000003,-583.4660000000002,99800.0,-0.005812371531383469,103292.968,-3492.9679999999935,-3.381612579861193
2022-01-27,1,19140.0,38.28,600.0000000000014,-1292.0000000000018,-692.0000000000002,-730.2800000000003,99069.72,-0.007317434869739467,103292.968,-4223.247999999992,-4.088611337027315
2022-01-28,2,35839.0,71.678,267.0000000000016,-726.9999999999997,-459.99999999999807,-531.6779999999981,98538.042,-0.005366705386873001,103292.968,-4754.925999999992,-4.603339503227355
2022-02-07,0,0.0,0.0,0.0,923.9999999999995,923.9999999999995,923.9999999999995,99462.042,0.009377089104327848,103292.968,-3830.925999999992,-3.7087965174938065
2022-02-08,5,116881.0,137.857,-265.99999999999955,764.9999999999991,498.99999999999943,361.1429999999994,99823.185,0.0036309630562380408,103292.968,-3469.782999999996,-3.3591667150081217
